Asset_ID,Hostname,IP_Address,Operating_System,Business_Owner,Environment,Severity,QID,CVE,Vulnerability_Title,CVSS_v3_Score,First_Detected,Last_Detected,Days_Open,Patch_Available,Exploit_Available,Threat_Intel_Flag,Risk_Score,Status,Remediation_Action,Due_Date,Scanner_Source
SRV-1335,FILE-UAT-0335,10.12.86.90,RHEL 9,Emma Kelly,Production,Medium,205480,CVE-2021-44228,Log4Shell,10.0,2026-06-22,2026-07-21,54,Yes,No,High,1000,In Progress,Upgrade package,2026-09-17,Qualys
SRV-1336,DB-UAT-0336,10.102.186.146,RHEL 9,John Murphy,UAT,High,201720,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-08-13,2026-08-15,2,Yes,No,Low,787,In Progress,Configuration fix,2026-10-06,Qualys
SRV-1337,FILE-UAT-0337,10.119.201.209,RHEL 8,John Murphy,Dev,High,396192,CVE-2020-1472,Zerologon,10.0,2026-04-13,2026-08-11,124,Yes,Yes,High,1000,Mitigated,Upgrade package,2026-10-06,Qualys
SRV-1338,DB-UAT-0338,10.161.137.216,Windows Server 2019,Laura Smith,Test,High,198240,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-07,2026-08-07,39,Yes,No,Low,933,In Progress,Apply vendor patch,2026-09-02,Qualys
SRV-1339,DB-PRODUCTION-0339,10.135.78.45,Windows Server 2016,Aoife Ryan,Production,Critical,205957,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-15,2026-08-04,61,Yes,No,Low,887,Open,Configuration fix,2026-10-12,Qualys
SRV-1340,API-UAT-0340,10.199.84.37,Windows Server 2016,Sean Kelly,UAT,Critical,207577,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-05-19,2026-07-17,88,Yes,No,Medium,761,Mitigated,Apply vendor patch,2026-08-16,Qualys
SRV-1341,WEB-UAT-0341,10.120.228.12,Windows Server 2016,Sean Kelly,Dev,Medium,111786,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-02-20,2026-07-19,176,Yes,Yes,Medium,1000,Open,Deploy KB update,2026-09-03,Qualys
SRV-1342,DB-PRODUCTION-0342,10.41.71.30,Windows Server 2016,Laura Smith,Production,High,208306,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-04-24,2026-07-25,113,Yes,No,Medium,945,Open,Upgrade package,2026-09-21,Qualys
SRV-1343,API-UAT-0343,10.13.34.8,RHEL 8,John Murphy,Production,Critical,301116,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-05-27,2026-07-27,80,Yes,Yes,Medium,903,In Progress,Deploy KB update,2026-09-30,Qualys
SRV-1344,FILE-UAT-0344,10.80.86.210,Windows Server 2019,Sean Kelly,Production,Medium,344158,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-03-06,2026-07-20,162,Yes,Yes,Low,788,In Progress,Apply vendor patch,2026-09-14,Qualys
SRV-1345,APP-PRODUCTION-0345,10.221.230.158,Windows Server 2022,Aoife Ryan,Test,Medium,196129,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-04-17,2026-07-31,120,Yes,No,Medium,959,In Progress,Apply vendor patch,2026-08-20,Qualys
SRV-1346,DB-UAT-0346,10.155.148.33,RHEL 9,Sarah OBrien,Test,Critical,156089,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-04-14,2026-08-01,123,Yes,Yes,Medium,851,Mitigated,Configuration fix,2026-09-10,Qualys
SRV-1347,APP-UAT-0347,10.99.17.88,Windows Server 2019,Laura Smith,Test,High,328250,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-03-09,2026-08-08,159,Yes,Yes,High,770,Mitigated,Apply vendor patch,2026-10-02,Qualys
SRV-1348,API-UAT-0348,10.84.143.25,RHEL 8,David Walsh,Dev,High,312752,CVE-2021-44228,Log4Shell,10.0,2026-04-12,2026-08-12,125,Yes,Yes,Low,1000,Mitigated,Configuration fix,2026-09-05,Qualys
SRV-1349,APP-PRODUCTION-0349,10.194.38.170,Windows Server 2019,Niamh Murphy,Dev,High,304463,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-30,2026-08-13,16,No,Yes,High,857,Mitigated,Upgrade package,2026-09-04,Qualys
SRV-1350,DB-PRODUCTION-0350,10.150.3.157,RHEL 9,Patrick Doyle,UAT,Medium,254237,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-02-22,2026-08-06,174,Yes,No,Low,755,Open,Apply vendor patch,2026-09-30,Qualys
SRV-1351,WEB-PRODUCTION-0351,10.111.180.152,RHEL 8,Aoife Ryan,Test,Medium,312878,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-05-15,2026-08-12,92,No,No,Low,736,Open,Deploy KB update,2026-09-15,Qualys
SRV-1352,FILE-PRODUCTION-0352,10.74.224.172,Windows Server 2019,David Walsh,Production,Critical,137615,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-05-08,2026-07-20,99,Yes,Yes,Low,906,In Progress,Configuration fix,2026-08-24,Qualys
SRV-1353,API-UAT-0353,10.160.47.117,RHEL 9,Patrick Doyle,Test,Critical,301701,CVE-2020-1472,Zerologon,10.0,2026-04-30,2026-07-19,107,Yes,Yes,High,1000,In Progress,Apply vendor patch,2026-09-21,Qualys
SRV-1354,DB-UAT-0354,10.238.140.148,Windows Server 2022,John Murphy,Production,Medium,397874,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-15,2026-07-24,61,No,No,High,894,Mitigated,Configuration fix,2026-09-29,Qualys
SRV-1355,DB-UAT-0355,10.133.21.134,RHEL 9,Sarah OBrien,UAT,Critical,347700,CVE-2020-1472,Zerologon,10.0,2026-04-02,2026-07-19,135,Yes,No,Low,1000,Open,Upgrade package,2026-09-19,Qualys
SRV-1356,API-UAT-0356,10.108.91.246,Windows Server 2022,Michael Byrne,UAT,Critical,118521,CVE-2023-3519,Citrix ADC RCE,9.8,2026-04-20,2026-07-30,117,Yes,No,High,990,Mitigated,Configuration fix,2026-09-22,Qualys
SRV-1357,API-PRODUCTION-0357,10.74.125.22,Windows Server 2019,Sean Kelly,Production,High,245672,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-02-27,2026-08-06,169,Yes,Yes,Low,954,In Progress,Upgrade package,2026-10-09,Qualys
SRV-1358,API-PRODUCTION-0358,10.169.115.95,Windows Server 2019,Michael Byrne,UAT,Critical,354236,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-07-17,2026-07-27,29,Yes,Yes,Medium,952,Open,Deploy KB update,2026-09-23,Qualys
SRV-1359,FILE-PRODUCTION-0359,10.170.113.186,Ubuntu 22.04,David Walsh,UAT,Critical,280919,CVE-2023-3519,Citrix ADC RCE,9.8,2026-04-10,2026-07-22,127,Yes,No,High,982,Open,Deploy KB update,2026-09-14,Qualys
SRV-1360,API-PRODUCTION-0360,10.98.175.181,RHEL 8,Niamh Murphy,Dev,High,176100,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-04-15,2026-07-23,122,No,Yes,Medium,926,In Progress,Configuration fix,2026-09-28,Qualys
SRV-1361,WEB-UAT-0361,10.245.217.111,RHEL 9,Michael Byrne,Dev,Medium,241728,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-02-21,2026-07-16,175,Yes,Yes,Medium,935,Mitigated,Configuration fix,2026-09-14,Qualys
SRV-1362,API-PRODUCTION-0362,10.134.87.174,Ubuntu 22.04,David Walsh,Dev,Medium,387106,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-14,2026-07-23,62,Yes,Yes,High,1000,Open,Configuration fix,2026-08-22,Qualys
SRV-1363,DB-UAT-0363,10.50.9.7,RHEL 9,Sarah OBrien,Production,Critical,213678,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-04-22,2026-08-04,115,Yes,Yes,High,728,Mitigated,Deploy KB update,2026-09-09,Qualys
SRV-1364,WEB-PRODUCTION-0364,10.65.76.120,Ubuntu 22.04,Sarah OBrien,Test,Medium,244904,CVE-2021-44228,Log4Shell,10.0,2026-03-02,2026-07-28,166,No,No,Medium,973,Open,Apply vendor patch,2026-09-02,Qualys
SRV-1365,DB-UAT-0365,10.46.113.18,RHEL 8,Emma Kelly,Test,Critical,193555,CVE-2023-3519,Citrix ADC RCE,9.8,2026-05-07,2026-08-05,100,No,Yes,High,937,Mitigated,Configuration fix,2026-08-29,Qualys
SRV-1366,WEB-PRODUCTION-0366,10.19.19.147,Ubuntu 22.04,Michael Byrne,Test,High,109838,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-04-23,2026-07-24,114,No,Yes,Low,733,Mitigated,Apply vendor patch,2026-10-14,Qualys
SRV-1367,DB-UAT-0367,10.148.1.132,Ubuntu 22.04,Niamh Murphy,Test,Medium,328619,CVE-2020-1472,Zerologon,10.0,2026-06-07,2026-08-11,69,No,Yes,Low,1000,Open,Apply vendor patch,2026-09-09,Qualys
SRV-1368,API-UAT-0368,10.86.175.78,RHEL 8,John Murphy,Production,Medium,291551,CVE-2021-44228,Log4Shell,10.0,2026-04-13,2026-08-12,124,Yes,Yes,Medium,1000,In Progress,Deploy KB update,2026-08-27,Qualys
SRV-1369,DB-UAT-0369,10.230.28.162,Ubuntu 22.04,Aoife Ryan,Test,Critical,144492,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-05-08,2026-07-25,99,No,Yes,High,724,Open,Deploy KB update,2026-08-17,Qualys
SRV-1370,WEB-UAT-0370,10.128.137.248,RHEL 8,John Murphy,Production,Medium,277883,CVE-2021-44228,Log4Shell,10.0,2026-06-14,2026-07-31,62,Yes,No,Low,999,Open,Configuration fix,2026-08-23,Qualys
SRV-1371,API-PRODUCTION-0371,10.190.149.60,Windows Server 2016,John Murphy,UAT,Medium,356321,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-02-25,2026-07-30,171,Yes,No,Low,918,Open,Deploy KB update,2026-09-29,Qualys
SRV-1372,DB-PRODUCTION-0372,10.117.157.44,RHEL 9,Sarah OBrien,Production,Critical,159863,CVE-2021-44228,Log4Shell,10.0,2026-07-01,2026-07-26,45,No,Yes,High,956,Open,Configuration fix,2026-09-06,Qualys
SRV-1373,WEB-PRODUCTION-0373,10.83.215.247,Windows Server 2019,John Murphy,UAT,Medium,275900,CVE-2023-3519,Citrix ADC RCE,9.8,2026-02-22,2026-08-03,174,Yes,Yes,Medium,971,Open,Configuration fix,2026-08-26,Qualys
SRV-1374,API-PRODUCTION-0374,10.35.26.203,Ubuntu 22.04,Laura Smith,Test,High,182708,CVE-2021-44228,Log4Shell,10.0,2026-07-03,2026-08-01,43,Yes,No,High,981,Open,Apply vendor patch,2026-08-27,Qualys
SRV-1375,FILE-UAT-0375,10.178.33.53,Windows Server 2019,Michael Byrne,Test,Medium,316023,CVE-2020-1472,Zerologon,10.0,2026-03-16,2026-07-18,152,Yes,Yes,Low,986,Mitigated,Apply vendor patch,2026-09-23,Qualys
SRV-1376,DB-UAT-0376,10.108.2.143,Windows Server 2019,Emma Kelly,Production,Medium,377976,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-03-11,2026-07-16,157,Yes,No,Low,871,Mitigated,Deploy KB update,2026-09-14,Qualys
SRV-1377,APP-PRODUCTION-0377,10.204.39.176,RHEL 8,Niamh Murphy,UAT,High,183760,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-22,2026-08-07,54,Yes,Yes,Low,936,In Progress,Upgrade package,2026-08-29,Qualys
SRV-1378,FILE-PRODUCTION-0378,10.27.190.14,RHEL 9,David Walsh,UAT,High,115238,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-03-10,2026-07-21,158,No,Yes,High,927,Open,Configuration fix,2026-09-22,Qualys
SRV-1379,DB-PRODUCTION-0379,10.200.29.84,Windows Server 2019,Sarah OBrien,UAT,High,316318,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-06-25,2026-07-23,51,Yes,No,High,786,Open,Configuration fix,2026-09-22,Qualys
SRV-1380,API-UAT-0380,10.46.100.96,Windows Server 2019,Niamh Murphy,UAT,Critical,288004,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-04-25,2026-08-11,112,Yes,Yes,Medium,857,Open,Apply vendor patch,2026-09-29,Qualys
SRV-1381,FILE-UAT-0381,10.44.195.88,Windows Server 2019,Michael Byrne,UAT,Critical,189095,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-07-11,2026-08-12,35,Yes,Yes,Medium,759,Mitigated,Configuration fix,2026-10-10,Qualys
SRV-1382,FILE-PRODUCTION-0382,10.64.84.112,RHEL 9,Emma Kelly,UAT,High,102662,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-04-18,2026-08-07,119,No,Yes,High,861,In Progress,Apply vendor patch,2026-09-12,Qualys
SRV-1383,FILE-UAT-0383,10.62.22.143,Windows Server 2016,Patrick Doyle,UAT,High,169579,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-02-17,2026-07-20,179,Yes,No,High,712,Mitigated,Apply vendor patch,2026-08-17,Qualys
SRV-1384,API-PRODUCTION-0384,10.250.117.119,Windows Server 2019,Patrick Doyle,UAT,Medium,294207,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-04,2026-07-24,42,No,Yes,Low,888,Open,Configuration fix,2026-10-12,Qualys
SRV-1385,DB-PRODUCTION-0385,10.202.176.21,RHEL 9,Aoife Ryan,Production,High,369870,CVE-2021-44228,Log4Shell,10.0,2026-08-06,2026-08-11,9,Yes,Yes,High,1000,In Progress,Upgrade package,2026-09-14,Qualys
SRV-1386,API-PRODUCTION-0386,10.144.182.199,Windows Server 2019,David Walsh,Dev,Critical,225112,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-05-13,2026-08-10,94,Yes,No,Low,782,Mitigated,Deploy KB update,2026-10-03,Qualys
SRV-1387,API-UAT-0387,10.71.14.17,Windows Server 2022,Aoife Ryan,Test,Medium,354922,CVE-2021-44228,Log4Shell,10.0,2026-05-24,2026-08-04,83,Yes,No,Low,984,Mitigated,Upgrade package,2026-09-13,Qualys
SRV-1388,WEB-PRODUCTION-0388,10.229.227.118,Windows Server 2016,Sarah OBrien,Test,High,193748,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-02-23,2026-07-16,173,Yes,Yes,High,788,Open,Upgrade package,2026-08-23,Qualys
SRV-1389,API-PRODUCTION-0389,10.76.107.249,Ubuntu 22.04,Sean Kelly,UAT,Critical,348462,CVE-2021-44228,Log4Shell,10.0,2026-07-07,2026-07-19,39,Yes,No,Medium,976,Mitigated,Apply vendor patch,2026-09-03,Qualys
SRV-1390,DB-UAT-0390,10.149.88.168,Ubuntu 22.04,Aoife Ryan,Test,Critical,377959,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-06-16,2026-07-20,60,No,No,Medium,926,Mitigated,Deploy KB update,2026-10-12,Qualys
SRV-1391,DB-UAT-0391,10.198.217.13,Windows Server 2019,Aoife Ryan,Dev,High,339036,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-09,2026-08-08,67,Yes,Yes,Low,991,Mitigated,Upgrade package,2026-08-27,Qualys
SRV-1392,APP-PRODUCTION-0392,10.61.30.11,Windows Server 2022,Laura Smith,UAT,Medium,331152,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-02-18,2026-07-18,178,Yes,No,High,945,Open,Apply vendor patch,2026-09-27,Qualys
SRV-1393,API-PRODUCTION-0393,10.137.78.32,Windows Server 2016,Patrick Doyle,Test,Medium,176223,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-07-08,2026-08-04,38,No,No,High,987,Open,Upgrade package,2026-09-26,Qualys
SRV-1394,API-PRODUCTION-0394,10.205.145.187,RHEL 8,Aoife Ryan,Production,High,351124,CVE-2021-44228,Log4Shell,10.0,2026-06-01,2026-07-16,75,Yes,Yes,Low,1000,Mitigated,Apply vendor patch,2026-09-04,Qualys
SRV-1395,WEB-UAT-0395,10.15.156.165,Windows Server 2019,Laura Smith,UAT,High,245713,CVE-2020-1472,Zerologon,10.0,2026-06-19,2026-08-01,57,Yes,Yes,High,995,Mitigated,Configuration fix,2026-09-28,Qualys
SRV-1396,FILE-UAT-0396,10.155.155.131,Windows Server 2016,Aoife Ryan,Test,Medium,177566,CVE-2021-44228,Log4Shell,10.0,2026-04-05,2026-08-03,132,No,No,Medium,974,In Progress,Apply vendor patch,2026-09-03,Qualys
SRV-1397,WEB-PRODUCTION-0397,10.187.228.114,Ubuntu 22.04,Patrick Doyle,Test,High,251327,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-04-22,2026-07-19,115,Yes,No,Low,1000,In Progress,Deploy KB update,2026-10-08,Qualys
SRV-1398,FILE-UAT-0398,10.17.239.246,RHEL 9,Patrick Doyle,Production,High,103470,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-07-09,2026-08-09,37,No,No,Medium,738,Open,Configuration fix,2026-09-30,Qualys
SRV-1399,FILE-UAT-0399,10.142.126.11,Windows Server 2022,Laura Smith,Dev,Medium,359050,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-07-10,2026-08-09,36,No,Yes,High,723,Open,Deploy KB update,2026-09-01,Qualys
SRV-1400,DB-UAT-0400,10.46.126.233,Ubuntu 22.04,Emma Kelly,Production,Medium,162576,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-03-05,2026-07-31,163,Yes,No,High,945,Mitigated,Upgrade package,2026-09-22,Qualys
SRV-1401,FILE-PRODUCTION-0401,10.96.132.188,RHEL 9,John Murphy,Dev,High,185378,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-09,2026-07-26,67,Yes,Yes,Medium,917,In Progress,Deploy KB update,2026-09-07,Qualys
SRV-1402,DB-PRODUCTION-0402,10.75.75.136,Ubuntu 22.04,Sarah OBrien,UAT,Critical,196074,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-05-14,2026-08-02,93,Yes,Yes,Low,941,In Progress,Upgrade package,2026-10-07,Qualys
SRV-1403,DB-PRODUCTION-0403,10.137.149.91,Windows Server 2019,John Murphy,UAT,Medium,371670,CVE-2023-3519,Citrix ADC RCE,9.8,2026-05-29,2026-08-07,78,Yes,No,Medium,1000,In Progress,Upgrade package,2026-10-13,Qualys
SRV-1404,APP-PRODUCTION-0404,10.107.118.235,Windows Server 2016,Sarah OBrien,UAT,Critical,109111,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-07-06,2026-07-30,40,No,No,Medium,888,Mitigated,Upgrade package,2026-08-24,Qualys
SRV-1405,DB-PRODUCTION-0405,10.182.78.8,Ubuntu 22.04,Sarah OBrien,UAT,High,167483,CVE-2023-3519,Citrix ADC RCE,9.8,2026-03-15,2026-07-30,153,Yes,Yes,Medium,1000,Open,Deploy KB update,2026-08-24,Qualys
SRV-1406,FILE-UAT-0406,10.11.51.28,Windows Server 2016,Sean Kelly,Production,High,345934,CVE-2020-1472,Zerologon,10.0,2026-07-17,2026-08-13,29,Yes,No,High,952,Open,Upgrade package,2026-09-27,Qualys
SRV-1407,APP-PRODUCTION-0407,10.48.172.90,Windows Server 2016,Sarah OBrien,UAT,Medium,245424,CVE-2020-1472,Zerologon,10.0,2026-07-14,2026-07-17,32,Yes,No,High,1000,Mitigated,Deploy KB update,2026-09-17,Qualys
SRV-1408,API-PRODUCTION-0408,10.184.50.247,Windows Server 2022,David Walsh,Production,Critical,151739,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-03-19,2026-07-22,149,Yes,No,Medium,701,Mitigated,Deploy KB update,2026-09-13,Qualys
SRV-1409,FILE-UAT-0409,10.55.132.59,RHEL 8,Sarah OBrien,Dev,Medium,164810,CVE-2021-44228,Log4Shell,10.0,2026-06-29,2026-07-20,47,No,Yes,Low,995,Open,Configuration fix,2026-10-03,Qualys
SRV-1410,WEB-UAT-0410,10.127.30.99,Windows Server 2022,Niamh Murphy,Dev,Medium,332760,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-03-25,2026-07-23,143,Yes,No,Medium,935,In Progress,Deploy KB update,2026-10-09,Qualys
SRV-1411,DB-PRODUCTION-0411,10.4.173.126,Ubuntu 22.04,Sarah OBrien,Test,Medium,329668,CVE-2020-1472,Zerologon,10.0,2026-04-15,2026-07-16,122,Yes,Yes,High,1000,In Progress,Configuration fix,2026-09-29,Qualys
SRV-1412,APP-UAT-0412,10.52.153.217,RHEL 8,Sarah OBrien,UAT,Medium,322667,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-07-02,2026-08-13,44,No,No,Low,746,Mitigated,Upgrade package,2026-10-03,Qualys
SRV-1413,API-UAT-0413,10.125.131.72,Windows Server 2019,Niamh Murphy,Production,Medium,164062,CVE-2023-3519,Citrix ADC RCE,9.8,2026-05-04,2026-08-04,103,Yes,No,Medium,990,Open,Deploy KB update,2026-08-17,Qualys
SRV-1414,WEB-PRODUCTION-0414,10.98.155.174,Windows Server 2022,David Walsh,Dev,Medium,150506,CVE-2020-1472,Zerologon,10.0,2026-07-28,2026-07-31,18,Yes,No,Medium,1000,Open,Upgrade package,2026-09-27,Qualys
SRV-1415,API-PRODUCTION-0415,10.244.196.9,RHEL 8,Sarah OBrien,Test,High,335990,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-09,2026-07-29,67,Yes,No,Medium,873,In Progress,Apply vendor patch,2026-08-18,Qualys
SRV-1416,APP-UAT-0416,10.111.35.80,Ubuntu 22.04,Patrick Doyle,Test,High,157347,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-05-29,2026-07-18,78,No,No,Medium,950,Mitigated,Deploy KB update,2026-09-17,Qualys
SRV-1417,API-UAT-0417,10.197.73.83,Windows Server 2016,John Murphy,Production,High,167212,CVE-2020-1472,Zerologon,10.0,2026-04-10,2026-07-28,127,Yes,No,Low,998,Mitigated,Apply vendor patch,2026-10-03,Qualys
SRV-1418,DB-UAT-0418,10.90.15.170,Windows Server 2019,Emma Kelly,UAT,High,263630,CVE-2021-44228,Log4Shell,10.0,2026-07-21,2026-08-02,25,Yes,Yes,Medium,994,Open,Upgrade package,2026-08-26,Qualys
SRV-1419,FILE-UAT-0419,10.69.6.179,RHEL 8,Laura Smith,Production,High,265944,CVE-2020-1472,Zerologon,10.0,2026-08-05,2026-08-08,10,No,No,Medium,1000,Mitigated,Apply vendor patch,2026-10-06,Qualys
SRV-1420,FILE-UAT-0420,10.43.158.77,Windows Server 2022,Patrick Doyle,UAT,Critical,360545,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-02-23,2026-08-09,173,Yes,Yes,Medium,873,In Progress,Apply vendor patch,2026-09-04,Qualys
SRV-1421,WEB-PRODUCTION-0421,10.152.87.70,Windows Server 2016,Laura Smith,Test,High,323926,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-06-18,2026-07-27,58,Yes,No,High,795,Mitigated,Upgrade package,2026-09-17,Qualys
SRV-1422,APP-UAT-0422,10.103.65.160,RHEL 9,Niamh Murphy,UAT,High,109753,CVE-2023-3519,Citrix ADC RCE,9.8,2026-02-26,2026-07-29,170,Yes,No,High,970,Mitigated,Configuration fix,2026-09-02,Qualys
SRV-1423,FILE-PRODUCTION-0423,10.134.52.94,RHEL 8,David Walsh,UAT,High,178891,CVE-2021-44228,Log4Shell,10.0,2026-03-10,2026-07-19,158,Yes,No,Medium,1000,In Progress,Apply vendor patch,2026-09-25,Qualys
SRV-1424,APP-UAT-0424,10.176.154.61,RHEL 8,Emma Kelly,Production,Medium,178623,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-06-07,2026-07-20,69,Yes,Yes,High,896,In Progress,Configuration fix,2026-09-16,Qualys
SRV-1425,APP-PRODUCTION-0425,10.70.35.8,Windows Server 2022,Michael Byrne,UAT,Medium,122141,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-04-28,2026-07-26,109,No,Yes,High,704,Open,Upgrade package,2026-09-23,Qualys
SRV-1426,WEB-UAT-0426,10.242.215.186,Windows Server 2019,Emma Kelly,Production,Medium,399354,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-05-02,2026-07-18,105,Yes,No,Medium,976,Open,Deploy KB update,2026-09-23,Qualys
SRV-1427,FILE-PRODUCTION-0427,10.240.109.56,Windows Server 2019,Sarah OBrien,UAT,Medium,212254,CVE-2020-1472,Zerologon,10.0,2026-05-26,2026-08-05,81,Yes,No,Medium,1000,In Progress,Apply vendor patch,2026-09-16,Qualys
SRV-1428,FILE-UAT-0428,10.175.64.247,Windows Server 2022,David Walsh,Dev,High,349153,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-07-17,2026-08-05,29,Yes,No,High,769,Mitigated,Apply vendor patch,2026-10-08,Qualys
SRV-1429,APP-UAT-0429,10.142.99.80,Ubuntu 22.04,Aoife Ryan,Production,Medium,380447,CVE-2021-44228,Log4Shell,10.0,2026-08-01,2026-08-04,14,Yes,No,Medium,1000,Open,Configuration fix,2026-10-14,Qualys
SRV-1430,APP-UAT-0430,10.162.82.226,Ubuntu 22.04,Patrick Doyle,Production,High,243674,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-06-15,2026-08-06,61,Yes,No,Medium,956,Mitigated,Configuration fix,2026-10-14,Qualys
SRV-1431,APP-UAT-0431,10.130.17.91,RHEL 8,Laura Smith,Dev,High,337639,CVE-2023-3519,Citrix ADC RCE,9.8,2026-04-28,2026-07-18,109,Yes,Yes,Low,942,Mitigated,Deploy KB update,2026-09-25,Qualys
SRV-1432,APP-UAT-0432,10.81.148.22,Windows Server 2016,David Walsh,UAT,Medium,370724,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-11,2026-08-15,35,Yes,No,Medium,881,In Progress,Configuration fix,2026-10-10,Qualys
SRV-1433,DB-UAT-0433,10.51.22.107,Windows Server 2022,David Walsh,Test,Critical,297824,CVE-2021-44228,Log4Shell,10.0,2026-07-01,2026-07-25,45,Yes,Yes,High,1000,Mitigated,Deploy KB update,2026-10-13,Qualys
SRV-1434,APP-PRODUCTION-0434,10.103.159.110,RHEL 9,Michael Byrne,UAT,Medium,146693,CVE-2020-1472,Zerologon,10.0,2026-06-25,2026-08-07,51,Yes,Yes,Low,1000,Open,Apply vendor patch,2026-09-30,Qualys
SRV-1435,FILE-PRODUCTION-0435,10.58.183.53,Windows Server 2019,Michael Byrne,Dev,High,359086,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-04-20,2026-07-20,117,No,Yes,Medium,786,Open,Deploy KB update,2026-10-07,Qualys
SRV-1436,FILE-PRODUCTION-0436,10.8.75.250,Windows Server 2022,Emma Kelly,Test,Medium,230190,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-06-27,2026-08-02,49,Yes,No,High,953,Open,Configuration fix,2026-08-24,Qualys
SRV-1437,APP-UAT-0437,10.182.109.189,RHEL 9,Michael Byrne,Production,High,149953,CVE-2023-3519,Citrix ADC RCE,9.8,2026-02-18,2026-08-03,178,Yes,Yes,Medium,1000,Open,Configuration fix,2026-10-13,Qualys
SRV-1438,WEB-PRODUCTION-0438,10.65.130.159,RHEL 8,Michael Byrne,Test,Medium,294459,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-02-24,2026-07-16,172,Yes,Yes,Low,1000,Open,Upgrade package,2026-08-26,Qualys
SRV-1439,APP-PRODUCTION-0439,10.82.182.136,RHEL 8,David Walsh,Dev,High,161258,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-05-20,2026-07-18,87,Yes,Yes,High,759,In Progress,Upgrade package,2026-10-02,Qualys
